Filename,Cache Entry Offset (bytes),Cache Entry Size (bytes),Data Offset (bytes),Data Size (bytes),Data Checksum,Header Checksum,Cache Entry Hash,System,Location
"b17db977210b3066.jpg",24,4341,112,4253,1fbaa386614e98ed,6a53711d1c0b9efa,b17db977210b3066,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db"
"c6bab18b444e004c.jpg",4370,4815,4458,4727,383508241e9e239b,f05f9da0bde92d0d,c6bab18b444e004c,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db"
"2f8b8fc427788a1d.jpg",9192,4118,9280,4030,e0a19cffc610b163,deb994dfb1619393,2f8b8fc427788a1d,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db"
"42bb2a9300645706.jpg",13316,3793,13404,3705,694eee78dcf690be,8f1c859e5344b9e9,42bb2a9300645706,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db"
"715779937a2ea406.jpg",17110,5702,17198,5614,79880bf7afbc97f2,f08c4819178c9730,715779937a2ea406,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db"
"4e9565e4eefed1a1.jpg",22818,3649,22906,3561,cf0a781c8a063993,8d74fa6987013beb,4e9565e4eefed1a1,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db"
"e5562870ceebf1c9.jpg",26468,4350,26556,4262,df22dcf160229e40,a6eb12052581728f,e5562870ceebf1c9,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db"
"341095d0c6351271.jpg",30824,4162,30912,4074,7511b444fa190950,261a71e994784040,341095d0c6351271,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db"
"f8291c302bb7ccb7.jpg",34988,4351,35076,4263,46f52577b356e924,935b1295733456cd,f8291c302bb7ccb7,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db"
"7211460b7067d7d2.jpg",39346,4355,39434,4267,60e46a6d461bf4d1,1fb858a142de04fc,7211460b7067d7d2,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db"
"5828ddd83931520c.jpg",43704,4276,43792,4188,0502910f1a7f1a50,6973806fa4d69598,5828ddd83931520c,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db"
"80903b23aa772ecd.jpg",47984,4076,48072,3988,171b24528d25687d,51e6957dc2671f6a,80903b23aa772ecd,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db"
