Filename,Cache Entry Offset (bytes),Cache Entry Size (bytes),Data Offset (bytes),Data Size (bytes),Data Checksum,Header Checksum,Cache Entry Hash,System,Location
"337c4c18e81c13eb.jpg",24,16735,112,16647,7c670d59338cb0d2,8a251cb4c441c6da,337c4c18e81c13eb,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db"
"9b20470c608f9870.jpg",16766,17071,16854,16983,5d96338e92982974,6335ee8d884ba9e7,9b20470c608f9870,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db"
"66eda3d358080d32.jpg",33844,17100,33932,17012,32b18a2ec0d71adf,ca32cb2c1465b833,66eda3d358080d32,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db"
"6971cf7f6e10b465.jpg",50948,15173,51036,15085,200ce7a12e7bcb4b,4ee4eb197e710213,6971cf7f6e10b465,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db"
"62a596db85ff9f80.jpg",66126,15776,66214,15688,6d8de4d643d37ac4,31dfe9279e8c3dfc,62a596db85ff9f80,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db"
"58bf25f6620daebb.jpg",81902,17977,81990,17889,abcd802f9913c07f,8d8d6802f5d3ed5f,58bf25f6620daebb,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db"
"255525447501fd82.jpg",99880,15516,99968,15428,946b4b087efdee37,80eef1f2e5eb11ef,255525447501fd82,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db"
"e8880f853fc62d1d.jpg",115400,16907,115488,16819,e73b80e40557d402,981ce33b08a17b28,e8880f853fc62d1d,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db"
"8d1e6219e7e4d0ca.jpg",132310,16878,132398,16790,c59042f22ae69bf4,80a7d0ecb154758b,8d1e6219e7e4d0ca,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db"
"2e32368724c665a6.jpg",149194,17231,149282,17143,b5c8387c2ff45770,15f46e6db54ad4d7,2e32368724c665a6,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db"
"472684a98fd35cfc.jpg",166432,16118,166520,16030,a0aa5e2328f21a7a,41304c15d4ddf123,472684a98fd35cfc,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db"
"d71d5b515f55d333.jpg",182556,16351,182644,16263,432cae2c5c920d58,aba39ddb04651a63,d71d5b515f55d333,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db"
"b53777a3fa73e75b.jpg",198914,17199,199002,17111,e2e08c9fb35f6f01,402d1b8aedaf339f,b53777a3fa73e75b,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db"
"b012d64591d2a730.jpg",216120,16706,216208,16618,d3d05aabdc3b49b4,799c5a1d4b86c231,b012d64591d2a730,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db"
"5f7e375a6e78252e.jpg",232828,17096,232916,17008,ee49ad62394ea6ef,8fdff24fa8b892dd,5f7e375a6e78252e,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db"
"4cd2c591ba511b5d.jpg",249924,16952,250012,16864,b996e57b2530156e,1eb6c33b0c6214dd,4cd2c591ba511b5d,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db"
"9dfb789c283c66a0.jpg",266876,16279,266964,16191,c074ee9670b53f89,30d7c09c545dbefb,9dfb789c283c66a0,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db"
"1b2ad6b90d319f81.jpg",283162,16697,283250,16609,219eb60654a2a3b0,02186ed2dd1919fc,1b2ad6b90d319f81,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db"
"e095022c783fe72e.jpg",299860,16499,299948,16411,beca047cde32fe73,559992f7ca752360,e095022c783fe72e,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db"
"dfd94f835cc82eee.jpg",316362,17341,316450,17253,9f903b35b974e553,730152b45a2e3739,dfd94f835cc82eee,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db"
"dd8308c4a8c1be7d.jpg",333708,16598,333796,16510,2c411fe71a45ea99,a4f347437089a46b,dd8308c4a8c1be7d,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db"
"b1acfde00378568a.jpg",350312,17508,350400,17420,cdbc7e26a14bd887,030ee290d43cd5a1,b1acfde00378568a,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db"
"41e76026c84e21c8.jpg",367824,16350,367912,16262,927a0d136f79083b,7657bcfd7ad0a710,41e76026c84e21c8,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db"
"ce0294128f67b95a.jpg",384180,15913,384268,15825,9d9e3c14afbe3c88,199508d50516ab4a,ce0294128f67b95a,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db"
"86600d2bf9569845.jpg",400094,17414,400182,17326,1de242f21babcd56,6b956db51926631a,86600d2bf9569845,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db"
"be69be256646e52b.jpg",417514,16661,417602,16573,11357eecdfcd15a2,c75ef1903ec982cd,be69be256646e52b,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db"
"a5f40e5a417491de.jpg",434180,16788,434268,16700,c6049374e16017b0,9831b364e7e0c1d6,a5f40e5a417491de,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db"
"fd5e2e652c08b69f.jpg",450972,16802,451060,16714,012fde30ea6a2082,06d10cd12e53c19e,fd5e2e652c08b69f,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db"
"f59cec572c77e87.jpg",467776,16241,467862,16155,09d7445ca41bf66b,15d68379499e1d5c,0f59cec572c77e87,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db"
"e24ea6219884d89.jpg",484018,17076,484104,16990,ee717e04de10f162,82b86eaa49d1cb83,0e24ea6219884d89,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db"
"bbd505bc2e7e13e9.jpg",501098,16558,501186,16470,eff7882f8a3a5d66,a07fbc6c1ff47218,bbd505bc2e7e13e9,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db"
"a2d4caad1afb8060.jpg",517662,17072,517750,16984,d30d11f5d28a5874,c5291970b95c7450,a2d4caad1afb8060,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db"
"eea9ab688b7e2fc3.jpg",534734,15671,534822,15583,cebf400d89c21890,8adecc466731fe24,eea9ab688b7e2fc3,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db"
"b81c8727802cc2b6.jpg",550412,16770,550500,16682,6e1e3c78e681ccb8,dc1eb187bd3c20da,b81c8727802cc2b6,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db"
"4af63fb9c968a5ec.jpg",567184,16208,567272,16120,47594de944263b84,0297e27f64fa7697,4af63fb9c968a5ec,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db"
"9937ac0abe28f6aa.jpg",583392,15923,583480,15835,0c4017475fda9ed7,3f3b0030ef683b45,9937ac0abe28f6aa,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db"
"d63d4e4993ad3d69.jpg",599318,15662,599406,15574,70f3c508bccedae9,a57d4f5046371acb,d63d4e4993ad3d69,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db"
"b6f4f7e3f1405373.jpg",614986,16212,615074,16124,48e1a654691bf125,7358d9038e560930,b6f4f7e3f1405373,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db"
"db418e304302b0e9.jpg",631202,17369,631290,17281,b30ddbc35255e0ec,f1e9acbf541c52b5,db418e304302b0e9,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db"
"3783aaefdb17ba7d.jpg",648572,16293,648660,16205,9df0b877998c6470,c81dc8c2371f6556,3783aaefdb17ba7d,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db"
"23a1910e9ea98c1e.jpg",664870,16744,664958,16656,d8549ed55b4ee926,1c97870ea3ee6d13,23a1910e9ea98c1e,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db"
"36380f087628fd3c.jpg",681614,17340,681702,17252,0389154e83d850b4,179b1167bb89cc4b,36380f087628fd3c,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db"
"d4cc94b125b7fc80.jpg",698958,16576,699046,16488,3b7db1aca5ef1e2d,cb702936ef2515a7,d4cc94b125b7fc80,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db"
"38a2439347fde110.jpg",715534,16566,715622,16478,aec0fdddf8ffa22e,5ae8dc1ce166404c,38a2439347fde110,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db"
"922f0554907b3cbc.jpg",732106,16865,732194,16777,37ffc82c8c8a1a59,e3f1e84f055b7793,922f0554907b3cbc,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db"
"b47a72fe8a42f8a4.jpg",748972,17604,749060,17516,1a57f8ef2cfa4976,b83e8538056be0dc,b47a72fe8a42f8a4,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db"
"6b2c5fec4e443c42.jpg",766580,17180,766668,17092,65c5b593e2a408a0,847d8c91ee70055d,6b2c5fec4e443c42,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db"
"32c9377b1a9cb85a.jpg",783764,17096,783852,17008,07c9ded75cbbecc9,fe15bab2c7173e20,32c9377b1a9cb85a,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db"
"167b90df1d03548a.jpg",800860,16041,800948,15953,3869f97d9ca2cb07,eccbc2c93447a743,167b90df1d03548a,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db"
"2a0efb49a5497466.jpg",816902,15598,816990,15510,ee43828bf9aebfc3,ace02d40b2997692,2a0efb49a5497466,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db"
"16db3755b3e498b9.jpg",832506,16965,832594,16877,ea5430fb841aeabd,964c7c342a418e72,16db3755b3e498b9,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db"
"2fe5eb18c9ff638e.jpg",849476,18169,849564,18081,3e13b4c13244d9ac,f242ce0d9a991654,2fe5eb18c9ff638e,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db"
"69cdf0a6c6436ea4.jpg",867646,17191,867734,17103,268537394adf0e80,17be51f849cef645,69cdf0a6c6436ea4,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db"
"bce0897097d6527d.jpg",884844,16637,884932,16549,b79c498d377ea4a0,b3be09dca6545152,bce0897097d6527d,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db"
"9be4b4dc2ee0c767.jpg",901486,16363,901574,16275,811bc550b267a37c,678d1ce881440918,9be4b4dc2ee0c767,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db"
"5b30aade602577b3.jpg",917852,17261,917940,17173,6526b60633f6ce9d,62e99eeb73c96493,5b30aade602577b3,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db"
"ca591e80a8aaeaa7.jpg",935118,16292,935206,16204,c8b5bf2f7145d3a7,b76d32f2198c4df7,ca591e80a8aaeaa7,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db"
"b4fc344844e78677.jpg",951414,15574,951502,15486,6051e8a8c1ff66bf,414b4650293c1e48,b4fc344844e78677,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db"
"f8d8aa0ebd70d5d4.jpg",966994,16111,967082,16023,99c33774a418ede0,8a47d28fff138a9b,f8d8aa0ebd70d5d4,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db"
"13333d47a194ab9d.jpg",983112,17438,983200,17350,8ac605690c36f6cd,600da87be3750a03,13333d47a194ab9d,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db"
"3b7302c6c278dc19.jpg",1000556,15575,1000644,15487,38a7ba3ad70c2d54,8e580a42679893fb,3b7302c6c278dc19,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db"
"98d94d007974e456.jpg",1016138,17326,1016226,17238,5a2e9c5c6c04d01c,93c54d9d8e1f3ec5,98d94d007974e456,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db"
"2fa3b8f8a7dc924d.jpg",1033470,17162,1033558,17074,ebe4dbf8d20d7380,21c858a16d9ac5fd,2fa3b8f8a7dc924d,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db"
"59bb91c783043975.jpg",1050634,17010,1050722,16922,8698555dc9cbeb36,84fd6a5aedea9c13,59bb91c783043975,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db"
"d2c21e8337495d9d.jpg",1067646,16333,1067734,16245,1b064ee8948b5f66,96e609f904637fee,d2c21e8337495d9d,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db"
"9f812d77a8bd1da3.jpg",1083984,15921,1084072,15833,5f2369b5c2000149,b748221ee2bbbea1,9f812d77a8bd1da3,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db"
"359526e264ebfb1e.jpg",1099906,16631,1099994,16543,13a46402142589b1,9326b88664b07420,359526e264ebfb1e,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db"
"769c3cfa2909df29.jpg",1116544,17041,1116632,16953,004beadd9abb8e6f,b2ed229120232997,769c3cfa2909df29,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db"
"2e60835ea8b79b28.jpg",1133586,15883,1133674,15795,7f44b0ae46fcd807,47269bb002fb470b,2e60835ea8b79b28,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db"
