Filename,Cache Entry Offset (bytes),Cache Entry Size (bytes),Data Offset (bytes),Data Size (bytes),Data Checksum,Header Checksum,Cache Entry Hash,System,Location
"72e17985842647a3.bmp",24,20976,114,20886,01a89bfc0863e908,84e0be76525c19ca,72e17985842647a3,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_96.db"
"16c1b92da6cbcf4d.bmp",21000,20976,21090,20886,72b71478d8ed716a,ba370354207e486d,16c1b92da6cbcf4d,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_96.db"
"82558303139d48f3.bmp",41976,20976,42066,20886,e10e84658301037b,6557a585646924a5,82558303139d48f3,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_96.db"
"d4f830188e911a87.bmp",62952,20976,63042,20886,cdd552c7c32fe7ff,ecff4465a213c6ac,d4f830188e911a87,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_96.db"
"b195306aceda0d52.bmp",83928,20976,84018,20886,7b04588d4aed409d,829d8839c749a957,b195306aceda0d52,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_96.db"
"9c3a58b7aa784f19.bmp",104904,20976,104994,20886,aed5803925be31ce,5306034b688339e7,9c3a58b7aa784f19,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_96.db"
"64114676f5fef956.bmp",125880,20976,125970,20886,0075ec31811a73ad,26b5f341b4be35cd,64114676f5fef956,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_96.db"
"b4019050faa9673f.bmp",146856,20976,146946,20886,e4b1b0aa094f09ec,ea7f764890885235,b4019050faa9673f,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_96.db"
"34902015d6ebec33.bmp",167832,20976,167922,20886,5c2158189ba42467,cf04d5b1bb169c1f,34902015d6ebec33,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_96.db"
"cd78b427c7721541.bmp",188808,20976,188898,20886,90897711f5062af7,8d64b335b90077c0,cd78b427c7721541,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_96.db"
"52695ebdbcd8ebe7.bmp",209784,20976,209874,20886,319199bd8c89bd94,39020bffa726174c,52695ebdbcd8ebe7,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_96.db"
"aa976fd254801722.bmp",230760,20976,230850,20886,fdd56f5f929ee35b,a8e49ddcf8733c2f,aa976fd254801722,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_96.db"
"be65e07c283285a2.bmp",251736,20976,251826,20886,95db56dedfffb9fe,4e64e598f9328f7e,be65e07c283285a2,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_96.db"
"fc2855488ba83892.bmp",272712,20976,272802,20886,6f43fa5baa9baec6,51e22a2c09fc8e9e,fc2855488ba83892,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_96.db"
"41b8350dc99f61eb.bmp",293688,20976,293778,20886,998e430175fd6491,8691ca7887eae61c,41b8350dc99f61eb,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_96.db"
"1a1f4322806da4a6.bmp",314664,20976,314754,20886,d183fc570077bb53,c9b7097bccfbfa03,1a1f4322806da4a6,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_96.db"
"2ae3aa8532da0957.bmp",335640,20976,335730,20886,a96bdcab502d9512,f31ed30997edfd3e,2ae3aa8532da0957,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_96.db"
