Filename,Cache Entry Offset (bytes),Cache Entry Size (bytes),Data Offset (bytes),Data Size (bytes),Data Checksum,Header Checksum,Cache Entry Hash,System,Location
"20ab4185195816e4.bmp",24,5424,114,5334,ef1deb019fb56d89,84a64da8b0c0189f,20ab4185195816e4,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_48.db"
"40b14ea71252d3d6.bmp",5448,5424,5538,5334,ef1deb019fb56d89,df4322bd5234ad60,40b14ea71252d3d6,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_48.db"
"674ff387b1fa64b9.bmp",10872,5424,10962,5334,ef1deb019fb56d89,5167c24beff83f64,674ff387b1fa64b9,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_48.db"
"5c8dbea68112abd3.bmp",16296,5424,16386,5334,ef1deb019fb56d89,6a3a51971fd6ce8f,5c8dbea68112abd3,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_48.db"
"ce7b53068093ed26.bmp",21720,5424,21810,5334,ef1deb019fb56d89,629b964a5a0b9fe0,ce7b53068093ed26,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_48.db"
"5a9b76950f62cd73.bmp",27144,5424,27234,5334,ef1deb019fb56d89,bb8ae9486241521a,5a9b76950f62cd73,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_48.db"
"ca51b76dab57bd73.bmp",32568,5424,32658,5334,ef1deb019fb56d89,cb7f0d3c3b953613,ca51b76dab57bd73,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_48.db"
"c6f3bd59e31a5420.bmp",37992,5424,38082,5334,ef1deb019fb56d89,675660d1f0046311,c6f3bd59e31a5420,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_48.db"
"6bbca79c1af88b4f.bmp",43416,5424,43506,5334,ef1deb019fb56d89,d46e57daeefdb4bb,6bbca79c1af88b4f,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_48.db"
"3a7ef2fa0caf1f6f.bmp",48840,5424,48930,5334,ef1deb019fb56d89,55fdb32dee4a3364,3a7ef2fa0caf1f6f,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_48.db"
"989a78b2dd91e901.bmp",54264,5424,54354,5334,ef1deb019fb56d89,60a4ecc439c5e4b0,989a78b2dd91e901,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_48.db"
"4bdecc97aa343178.bmp",59688,5424,59778,5334,ef1deb019fb56d89,b6b65787861eb318,4bdecc97aa343178,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_48.db"
"6a732fa5ba1af669.bmp",65112,5424,65202,5334,ef1deb019fb56d89,df0000803e7a8ebe,6a732fa5ba1af669,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_48.db"
"539faa6f75fd692e.bmp",70536,5424,70626,5334,ef1deb019fb56d89,cba0b89704279cfb,539faa6f75fd692e,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_48.db"
"5728a896ece590fd.bmp",75960,5424,76050,5334,ef1deb019fb56d89,9b9dec9ed59c61ba,5728a896ece590fd,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_48.db"
"da45d0be16db54c3.bmp",81384,5424,81474,5334,ef1deb019fb56d89,01f1ba147bc252b1,da45d0be16db54c3,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_48.db"
"ae8f6785e7d56d16.bmp",86808,5424,86898,5334,ef1deb019fb56d89,05ba11ef0477d86f,ae8f6785e7d56d16,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_48.db"
"9af379b6ce5429be.bmp",92232,5424,92322,5334,ef1deb019fb56d89,bc5509771562e105,9af379b6ce5429be,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_48.db"
"40e64b88c0f7c617.bmp",97656,5424,97746,5334,ef1deb019fb56d89,d5df2ea6b31a2d19,40e64b88c0f7c617,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_48.db"
"46332ebb8ffc4233.bmp",103080,5424,103170,5334,ef1deb019fb56d89,451f00d297d8c247,46332ebb8ffc4233,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_48.db"
"61b9a6097595b767.bmp",108504,5424,108594,5334,ef1deb019fb56d89,81f0f9dee9ec3715,61b9a6097595b767,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_48.db"
"a706887d0b98d012.bmp",113928,5424,114018,5334,ef1deb019fb56d89,4fa2bae21d1e98e2,a706887d0b98d012,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_48.db"
"c5662c4fff46e4f8.bmp",119352,5424,119442,5334,ef1deb019fb56d89,b2af55e7ff520f92,c5662c4fff46e4f8,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_48.db"
"b74c8652152ee180.bmp",124776,5424,124866,5334,ef1deb019fb56d89,7eb9358819c8e3a1,b74c8652152ee180,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_48.db"
"bcfe64af49270633.bmp",130200,5424,130290,5334,ef1deb019fb56d89,6fef708c83224b11,bcfe64af49270633,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_48.db"
"1a74803a2b43f007.bmp",135624,5424,135714,5334,ef1deb019fb56d89,f52676a2aa9d09b1,1a74803a2b43f007,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_48.db"
"5a5df235e9199a5.bmp",141048,5420,141134,5334,ef1deb019fb56d89,0b6c29ad637e96fb,05a5df235e9199a5,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_48.db"
"d85c64350567e6dd.bmp",146472,5424,146562,5334,ef1deb019fb56d89,4f1fd8ba3a007212,d85c64350567e6dd,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_48.db"
"b4baf3619bc427bc.bmp",151896,5424,151986,5334,ef1deb019fb56d89,2935edc4facde961,b4baf3619bc427bc,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_48.db"
"2a1746a81b9d1b44.bmp",157320,5424,157410,5334,ef1deb019fb56d89,76f6ee792712d4cf,2a1746a81b9d1b44,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_48.db"
"89153b9bd5972180.bmp",162744,5424,162834,5334,ef1deb019fb56d89,ec1bf7094e532909,89153b9bd5972180,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_48.db"
"d29a2936a26e0be3.bmp",168168,5424,168258,5334,ef1deb019fb56d89,1c4c9343336e3f8f,d29a2936a26e0be3,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_48.db"
"3e8f59baf0c0ddfe.bmp",173592,5424,173682,5334,ef1deb019fb56d89,1a7c7a5c951b5020,3e8f59baf0c0ddfe,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_48.db"
"4816662ff1eed364.bmp",179016,5424,179106,5334,ef1deb019fb56d89,2eb95f3eb8d99021,4816662ff1eed364,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_48.db"
"abd15afe8c2ce54f.bmp",184440,5424,184530,5334,ef1deb019fb56d89,75a5ee3daf32bcd1,abd15afe8c2ce54f,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_48.db"
"c1a9959b0296782d.bmp",189864,5424,189954,5334,ef1deb019fb56d89,45431159d8b82fa6,c1a9959b0296782d,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_48.db"
