Filename,Cache Entry Offset (bytes),Cache Entry Size (bytes),Data Offset (bytes),Data Size (bytes),Data Checksum,Header Checksum,Cache Entry Hash,System,Location
"be06bc3e3a0d3ca.bmp",24,7340,110,7254,07d47d09394cd162,831e99bd05d5a76c,0be06bc3e3a0d3ca,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_48.db"
"dfce983bd3653874.bmp",7368,7344,7458,7254,c9a969f84b74a05f,a9856061ff0eaa16,dfce983bd3653874,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_48.db"
"decf5038aae9cc5e.bmp",14712,7344,14802,7254,707275bb7b691810,ec570c00de3c20a9,decf5038aae9cc5e,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_48.db"
"30e8119ec6a1b512.bmp",22056,7344,22146,7254,c7a256b26a92ba7c,6662a6e0fe9df4c6,30e8119ec6a1b512,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_48.db"
"bc185bc80810ee72.bmp",29400,7344,29490,7254,39a8d81b695a6270,e3bf1cabdb808f75,bc185bc80810ee72,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_48.db"
"d4d60f99af4ab7b1.bmp",36744,7344,36834,7254,1a202fdba08d1034,6ca2f8c743aa1097,d4d60f99af4ab7b1,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_48.db"
"946ca6765acaf28b.bmp",44088,7344,44178,7254,2fe1dffa2a853c78,e2bb521d79db6db5,946ca6765acaf28b,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_48.db"
"f05a5dee3f0a0adc.bmp",51432,7344,51522,7254,bb58af7477ae2fb3,fc36d4e953fd3543,f05a5dee3f0a0adc,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_48.db"
"2d5d921c569f8135.bmp",58776,7344,58866,7254,c803c87f4b3e5817,da89604e47fb2d06,2d5d921c569f8135,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_48.db"
"b6a97878bf66eeb1.bmp",66120,7344,66210,7254,d2bdf4fa2b81408b,e1ef5f56676f3b2d,b6a97878bf66eeb1,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_48.db"
"efb724f7d56ad1af.bmp",73464,7344,73554,7254,bcbe1e8bf390a00d,5fd2cd323c3db54e,efb724f7d56ad1af,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_48.db"
"855ce5096d9d8dc0.bmp",80808,7344,80898,7254,bc0ca199f1f04e02,0f75682fdec20b95,855ce5096d9d8dc0,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_48.db"
"6a85c3acb76bcd9e.bmp",88152,7344,88242,7254,9dfdd789a4d4f609,30380945866c85ef,6a85c3acb76bcd9e,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_48.db"
"bf403450e3d9c18.bmp",95496,7340,95582,7254,7cfd3628e32e6974,c2d33d74fb5e6416,0bf403450e3d9c18,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_48.db"
"b6c739a498c7614.bmp",102840,7340,102926,7254,003dcfa6f1f3ae7b,e082ec22a3d61f94,0b6c739a498c7614,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_48.db"
"84ad87edb759d638.bmp",110184,7344,110274,7254,b74a95273265e6aa,cc6c902d0d721af4,84ad87edb759d638,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_48.db"
"b276d2292c3bd39b.bmp",117528,7344,117618,7254,13d7805c83529461,efe154b69a3d65bc,b276d2292c3bd39b,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_48.db"
"d6974af9ef70bc4.bmp",124872,7340,124958,7254,38013a1445e3bd5c,ff2a6c670ea9431d,0d6974af9ef70bc4,Windows 10,"C:\Users\anmez\AppData\Local\Microsoft\Windows\Explorer\thumbcache_48.db"
